routeKey,class,TT_freeflow
1211151635#0->1214520074#2,veh_passenger,181.0
39839131->515123438,veh_passenger,558.0
12262310#0-AddedOffRampEdge->-40035325#0,veh_passenger,149.0
1332638368#2->39920593#4,veh_passenger,369.0
39838657#0->1131969257,bus_bus,187.0
967993112#1->8758061,veh_passenger,249.0
10629709#1->178583146,veh_passenger,2116.0
40140141#7->428730793#1,veh_passenger,478.0
-488788630#1->488788637#1,bus_bus,462.0
1067928306#2->511187818,bus_bus,283.0
-1068144848#1->-428730807,bus_bus,346.0
10629709#0->1335304373#0,veh_passenger,119.0
11635067->39838751#1,veh_passenger,1060.0
10628442#1->-39920593#5,veh_passenger,169.0
1204070283#0->1332638368#0,veh_passenger,185.0
-1332638391#1->178583153-AddedOnRampEdge,veh_passenger,420.0
654530820#0->666886085#0,veh_passenger,676.0
9374529#1->142741729#1,bus_bus,193.0
-1125986375#1->515123442#2,veh_passenger,182.0
11631594#3->515130028#1-AddedOnRampEdge,veh_passenger,1945.0
511404874#1->-39838691#7,veh_passenger,144.0
421846558#1->1068434206,veh_passenger,1248.0
11635067->335802672,veh_passenger,79.0
666886082#1->-1273251150#0,veh_passenger,617.0
515138054->-1255099069,veh_passenger,331.0
71269782->-654297629#1,bus_bus,71.0
515124965#1->-1068144846#0,veh_passenger,212.0
47267007#0->-50323226,bus_bus,499.0
24576922#2->1100626103#3,veh_passenger,91.0
479863106#1->-654297629#3,bus_bus,754.0
39920011#3->24576922#1,veh_passenger,1155.0
428730818#3->521708587#2,veh_passenger,247.0
11631594#0->1260485929#0,veh_passenger,512.0
499566577#1->10250021#3,veh_passenger,211.0
40109239->-1335304386#0,veh_passenger,232.0
-654297637#0->1273405490,veh_passenger,167.0
-653860562->967993112#1,veh_passenger,768.0
381945549#0->-1125986375#0,veh_passenger,299.0
1211151639->9792174#1-AddedOnRampEdge,veh_passenger,801.0
47267010->39838691#1,veh_passenger,378.0
40140017#1->10629474#1,bus_bus,36.0
1234244927#1->1067928306#1,veh_passenger,625.0
490474063#4->1068144845#0,veh_passenger,307.0
-83428923#0->521701858-AddedOffRampEdge,veh_passenger,455.0
39920505#1->39921673#0,veh_passenger,167.0
-40140017#3->838061038,veh_passenger,906.0
-40138239#1->1297720376#0,veh_passenger,1388.0
39838691#0->509524230,veh_passenger,482.0
-401226926#0->238219446#1,veh_passenger,196.0
488788630#1->-39838630#3,veh_passenger,503.0
14924729#3->1231065652-AddedOnRampEdge,veh_passenger,445.0
1074409255#0->-573632774,veh_passenger,373.0
50323229#5->509646053#0,veh_passenger,299.0
10250021#2->1222703384#1,veh_passenger,223.0
-1068916339->-450616334#0,veh_passenger,333.0
1226645409->39920505#5,veh_passenger,368.0
40115810#0->666886084#0,veh_passenger,1104.0
515136605->39920505#7,veh_passenger,226.0
-8887999#1->1297720367,veh_passenger,685.0
488788630#0->-449565665#1,truck_truck,288.0
47088302#1->-147711065#0,bus_bus,889.0
-39838657#2->-838061037,veh_passenger,91.0
1064476620#2->178441748#2,veh_passenger,496.0
-1068144845#4->47267010,veh_passenger,265.0
40297715#2->160077493,bus_bus,1867.0
488788630#1->47087992#2,veh_passenger,106.0
1323097575#0->513272950#0,veh_passenger,665.0
-687878722#0->488788636#0,veh_passenger,280.0
83428923#1->-40138633#3,bus_bus,402.0
15419906#1->39838751#2,veh_passenger,1287.0
-573632774->-1201484855,veh_passenger,835.0
1323097580#1->-1074409256#2,veh_passenger,885.0
47087992#0->-10628444#1,veh_passenger,322.0
39839521->511404874#0,veh_passenger,251.0
1368740247->-39838691#9,veh_passenger,440.0
1298335703->511405572,veh_passenger,118.0
437445542->40036062#1,veh_passenger,367.0
39838751#1->-10628430,veh_passenger,39.0
71269779->39920550#0,veh_passenger,1087.0
-1236283454->449565665#2,veh_passenger,759.0
47224972#0->1332638368#2,veh_passenger,59.0
515123438->1067953239#1,veh_passenger,256.0
-1335304385->1236283454,truck_truck,262.0
-39921673#1->564273553#2,bus_bus,1347.0
838061037->24621218#3,veh_passenger,756.0
39920550#4->40035606#0,veh_passenger,247.0
515130026#1->39921025#6,veh_passenger,212.0
178699054->509646057#1,veh_passenger,757.0
39921025#5->50323229#15,veh_passenger,315.0
40297715#0->-50323229#15,veh_passenger,225.0
-1260485930#1->515123442#2,veh_passenger,139.0
71269779->11631594#3,veh_passenger,1151.0
39920505#1->39366819#1,veh_passenger,308.0
1068144845#4->83563455,veh_passenger,353.0
-1214520076->511187809,veh_passenger,132.0
-39838751#2->-47224972#1,veh_passenger,133.0
160077494->511405572,veh_passenger,772.0
975216740->-1074771160,veh_passenger,1539.0
13909444#4->39920593#6,veh_passenger,341.0
39920011#0->1234244925#2,veh_passenger,375.0
-147711065#0->-474143552#3,veh_passenger,111.0
40140141#6->39920550#5,veh_passenger,301.0
-428730807->-1335304385,veh_passenger,262.0
1204070281->1067953239#0,veh_passenger,184.0
1068144846#1->474143552#6,veh_passenger,233.0
-147711065#1->1222181937,bus_bus,406.0
1075505400#2->12247568#1,veh_passenger,660.0
-515130026#1->40115810#0,bus_bus,265.0
1226645411->1211151635#1,veh_passenger,369.0
1067928306#0->511187808#2,veh_passenger,284.0
-147711065#0->1323097580#1,veh_passenger,238.0
1222703383->238219441#0,veh_passenger,231.0
1068434235->509524229,veh_passenger,147.0
499566574#2->1067953239#0,veh_passenger,108.0
499566574#2->437445541#2,veh_passenger,626.0
40297715#3->39920550#4,bus_bus,114.0
488788626#1->967993112#0,veh_passenger,1932.0
1196008692#1->178583167#0,veh_passenger,17.0
11635095->-1067928307#2,veh_passenger,183.0
-10250021#2->521713925,bus_bus,265.0
482569917#1->33683346#0,veh_passenger,431.0
1332638368#2->47087992#3,veh_passenger,220.0
142741729#1->40139504#1,bus_bus,209.0
1068434203->40140141#9,veh_passenger,261.0
521701860->40139504#1,veh_passenger,617.0
-428730813#1->40035325#1,veh_passenger,357.0
-47224972#0->-47224972#0,veh_passenger,1.0
1214520076->-511187807,veh_passenger,121.0
-1125986374->-47224972#0,veh_passenger,254.0
40140141#2->-257421487#0,veh_passenger,60.0
1335304375->-474143552#6,veh_passenger,60.0
-40297715#2->335802664,veh_passenger,1516.0
10629474#1->-39838751#1,veh_passenger,1631.0
967993112#1->-1335304386#0,truck_truck,220.0
-39920222->-1067928305#1,veh_passenger,1798.0
-1125986378#1->1290456019,veh_passenger,1733.0
1067953239#1->-178723097#0,veh_passenger,608.0
39838520#1->-654297632#2,veh_passenger,1703.0
-40297715#0->-1125986377#1,veh_passenger,75.0
564273553#4->1074409232#1,veh_passenger,130.0
24577455#1->-40138239#2,veh_passenger,326.0
39920505#3->-1125986375#0,veh_passenger,245.0
178583167#1->-1226645410,veh_passenger,1720.0
515130026#1->509524271,veh_passenger,132.0
1125986375#1->-437445540,veh_passenger,303.0
-1332638368#2->1421367508,veh_passenger,123.0
1368740247-AddedOffRampEdge->509646063#1,veh_passenger,574.0
1125986374->1254816452,veh_passenger,95.0
39920684#0->-40035325#2,veh_passenger,169.0
513082623->-761486028#0,veh_passenger,301.0
1068074793->39920593#5,veh_passenger,266.0
-40138633#3->1125986385#0,veh_passenger,321.0
1214520075->1074771170,truck_truck,213.0
1322916760#1->-40035904#1,veh_passenger,299.0
449565665#1->-40139504#1,veh_passenger,1133.0
413789558#1->24621218#3,veh_passenger,352.0
1074409255#2->-1254633077#1,bus_bus,358.0
475044040#4->-238219449,veh_passenger,99.0
40140141#9->-142741729#1,veh_passenger,199.0
-39838751#1->-40036009#3,veh_passenger,1577.0
1207401652#2->511187808#1,veh_passenger,125.0
1068434199->437445539#1,veh_passenger,190.0
-428730813#1->1214520075,veh_passenger,154.0
1067928306#2->-1125986377#1,veh_passenger,287.0
-1335304371->49224804#1,veh_passenger,184.0
39920550#6->10250021#4,veh_passenger,346.0
-50323229#10->515126384,veh_passenger,1808.0
50323229#15->-14924729#1,veh_passenger,342.0
654297632#2->-40109239,veh_passenger,155.0
39920505#7->-1068144845#4,veh_passenger,422.0
-1335304373#1->465144361,veh_passenger,254.0
-40138633#1->515040940#0,veh_passenger,1584.0
1214520073#1->-147711065#0,veh_passenger,864.0
1125986375#0->-1068916338,veh_passenger,192.0
-654530820#1->1297720376#1,veh_passenger,897.0
-1335304373#2->39920593#5,veh_passenger,124.0
511187811->-654297635#1,truck_truck,259.0
33683346#1->-39838751#1,veh_passenger,428.0
479863106#0->39920505#9,veh_passenger,254.0
654297637#2->521705694#1,veh_passenger,525.0
-1327579142->39838520#0,veh_passenger,635.0
10628442#1->1196008691#1,bus_bus,271.0
1067852461->422842976,veh_passenger,573.0
40036062#1->39838751#1,veh_passenger,467.0
39920550#8->-40138633#2,veh_passenger,314.0
1292568612->-1338361263,veh_passenger,355.0
47087992#0->240666069#2,veh_passenger,183.0
654297632#0->1214520073#1,veh_passenger,1752.0
515130026#1->1290439817#0,veh_passenger,710.0
-47267007#2->40138941#2,veh_passenger,421.0
238219441#0->-449565665#0,veh_passenger,847.0
482569917#0->39921673#1,veh_passenger,250.0
-653860562->39921025#2,truck_truck,1496.0
-10250021#3->39921025#5,veh_passenger,403.0
-761486028#0->-178723097#0,veh_passenger,1630.0
40297715#1->-39838691#2,veh_passenger,545.0
1298335705->474143552#1,truck_truck,1150.0
40036009#2->1075505400#2,veh_passenger,633.0
1226645408->24621218#4,veh_passenger,278.0
-40139708->1067928305#0,veh_passenger,1486.0
490474063#6->1231065652,veh_passenger,1397.0
1260485929#1->511187815,veh_passenger,106.0
-428730807->1196008691#1,veh_passenger,288.0
40140141#0->-240666072#1,veh_passenger,57.0
-50323229#2->1273251150#1,veh_passenger,81.0
40138239#2->39921673#0,veh_passenger,260.0
10629474#1->509646057#0,bus_bus,482.0
257421487#0->1074771163#1,veh_passenger,654.0
1075505400#0->515130027,veh_passenger,640.0
40138239#2->-985133430,bus_bus,431.0
39920011#1->-40036009#2,veh_passenger,211.0
11635095->-9374529#1,bus_bus,318.0
39920684#1->1074771163#1-AddedOffRampEdge,veh_passenger,265.0
1335304376#1->39920550#2,veh_passenger,151.0
509646059->511187808#3,veh_passenger,214.0
521704040->-238219449,veh_passenger,316.0
509524228->178702248,veh_passenger,242.0
39921673#1->509646054,veh_passenger,330.0
-856175964->1068434200#1,veh_passenger,315.0
381945551->-428730813#3,veh_passenger,62.0
1237953497->9833223-AddedOnRampEdge,veh_passenger,1422.0
9704194#1->-1214520079,veh_passenger,267.0
-50323229#2->39920505#13,veh_passenger,227.0
1214520076->-564273553#1,veh_passenger,222.0
150928465->40138633#1,veh_passenger,304.0
39838520#0->1068144845#2,veh_passenger,189.0
1231065653->10628444#2,truck_truck,209.0
40140141#6->-169562956,veh_passenger,109.0
1214520075->178702251,bus_bus,153.0
1125986379#0->-1214520076,veh_passenger,203.0
1273405490->513082635#1,veh_passenger,1432.0
564273553#0->1214520070,veh_passenger,124.0
39921025#3->1207401652#2,veh_passenger,337.0
-39920593#0->40297647#1,veh_passenger,149.0
1064476625->488788630#1,veh_passenger,539.0
240666069#0->428730800,veh_passenger,54.0
1335304386#1->511409187,veh_passenger,955.0
-39838691#8->1337115429,veh_passenger,130.0
1260485929#1->515126385#0,bus_bus,173.0
178699058->-1015424648,veh_passenger,300.0
509524227#0->24621218#1,veh_passenger,161.0
-654297635#1->1100626087,veh_passenger,407.0
-437445539#0->515040940#0,veh_passenger,1700.0
1278784167#0->488788630#0,veh_passenger,358.0
761486028#0->856175964,veh_passenger,113.0
-1332638391#0->33683458#2,veh_passenger,332.0
1260485929#0->-33683346#1,veh_passenger,354.0
-1015424648->-761486028#1,bus_bus,340.0
761486028#1->1067928305#0,veh_passenger,275.0
513272950#1->9832326#1,veh_passenger,876.0
-39838657#3->1211151635#0,veh_passenger,170.0
511404875->-1273251150#1,veh_passenger,432.0
521704042#0->-40297715#0,veh_passenger,184.0
-39838530->-1074409256#2,veh_passenger,118.0
13909444#0->-474143552#4,veh_passenger,370.0
1298335705->39920550#7,veh_passenger,356.0
856175964->-39838691#10,veh_passenger,572.0
1255099069->511404873#1,truck_truck,164.0
40297885#1->39921025#8,truck_truck,1010.0
488788630#2->437445539#0,bus_bus,57.0
1075505400#2->178583148#2-AddedOnRampEdge,veh_passenger,1757.0
40139504#1->654297630,veh_passenger,169.0
-654297637#0->538432099,truck_truck,320.0
178702243#1-AddedOnRampEdge->39838657#0,veh_passenger,406.0
428730800->511404880#0,veh_passenger,71.0
-33683346#2->1214520068,bus_bus,574.0
654297629#1->-178702258#1,bus_bus,1541.0
39838520#2->-33683458#0,veh_passenger,1740.0
39838691#8->-47267007#0,veh_passenger,219.0
-40109290#0->1068144849#2,veh_passenger,1522.0
-1290439818->1335304373#1,bus_bus,246.0
-1100626088->40140017#3,veh_passenger,1285.0
15420537#1->-116831467,veh_passenger,322.0
-401226926#1->515126304,veh_passenger,1467.0
-449565665#1->40138239#1,veh_passenger,1972.0
39920593#4->1231065643,veh_passenger,199.0
654297629#0->238219446#0,truck_truck,1709.0
1064476620#3->-654297637#1,veh_passenger,162.0
437445541#0->509646057#2,veh_passenger,207.0
1273251151->47267011#1,veh_passenger,414.0
14924729#2->40138941#1,veh_passenger,464.0
39920550#13->687878725,veh_passenger,400.0
967985512->39920550#1,veh_passenger,276.0
40109239->-12247568#1,veh_passenger,772.0
1337646274->1207401652#1,veh_passenger,356.0
1324405511->13909444#4,veh_passenger,390.0
68574206->1338361263,veh_passenger,283.0
39838691#6->-40297715#0,veh_passenger,1219.0
178583167#1->-1204070283#1,truck_truck,225.0
47087993#1->1260485932,veh_passenger,450.0
-40035606#0->47087992#5,veh_passenger,1438.0
439836128#0->-40109290#1,veh_passenger,273.0
8887999#0->1068434199,veh_passenger,195.0
47267007#1->-40109290#4,bus_bus,442.0
39920684#2->-47224972#0,veh_passenger,292.0
10628430->50323229#14,veh_passenger,1634.0
1234244925#0->1298335702,truck_truck,1355.0
-573632774->474143552#1,veh_passenger,244.0
428730813#2->178702251-AddedOffRampEdge,veh_passenger,258.0
-10748036->49224804#0,veh_passenger,280.0
40036062#0->1068434236,veh_passenger,362.0
437445541#1->1067953239#1,veh_passenger,431.0
-1068144849#1->-39921531,veh_passenger,345.0
-687878725->1074409232#1,veh_passenger,191.0
1067928306#2->450616334#0,veh_passenger,324.0
39763700#0->39838657#2,veh_passenger,87.0
1337646276->1226645410,veh_passenger,175.0
39920550#11->-488788637#0,bus_bus,314.0
40138239#2->39920505#8,veh_passenger,286.0
1064476620#2->509647506,veh_passenger,418.0
1323097579#1->238219441#2,veh_passenger,442.0
-10628444#1->39921025#1,veh_passenger,149.0
-405382146#0->513082627,veh_passenger,1725.0
1332638391#2->-654297629#3,veh_passenger,804.0
1125986374->474143552#0,veh_passenger,231.0
1421367508->11635146#0-AddedOffRampEdge,veh_passenger,285.0
1260481153->-1125986385#0,veh_passenger,126.0
160078084-AddedOnRampEdge->-1332638391#1,veh_passenger,226.0
-40138633#2->47087992#4,veh_passenger,1399.0
509524228->40109290#1,veh_passenger,432.0
428730793#0->460316444,bus_bus,21.0
1064476620#0->12090453#1,veh_passenger,1754.0
-428730813#2->-1260481154,veh_passenger,272.0
50323229#14->521701859,veh_passenger,379.0
-515123442#0->1260485931#0,bus_bus,286.0
8887999#1->47225638#0,veh_passenger,118.0
515124966->-450616334#0,veh_passenger,179.0
499566574#1->967985513#3,veh_passenger,252.0
40138941#1->-40035992,veh_passenger,348.0
15420537#1->9833223,veh_passenger,266.0
40115810#1->511404873#1,veh_passenger,611.0
12262310#0-AddedOffRampEdge->564273553#2,veh_passenger,728.0
761486028#1->1067928306#0,veh_passenger,408.0
-437445542->-40140017#0,veh_passenger,395.0
12090453#1->71269779,veh_passenger,471.0
178699051#0->-1067928305#2,veh_passenger,471.0
-40036009#0->1068434236,veh_passenger,401.0
40035904#0->1226645411,veh_passenger,1355.0
1260481154->515136603,veh_passenger,314.0
1332638391#1->238219449,veh_passenger,395.0
-40109290#3->-50323229#13,veh_passenger,13.0
39838530->513082641#2-AddedOnRampEdge,veh_passenger,562.0
-1254816454->39921025#3,veh_passenger,249.0
478286980#0->1064476620#3,veh_passenger,535.0
178583140#0->1064398309#1,veh_passenger,308.0
1272337498#0->-39838691#6,veh_passenger,713.0
39920593#0->564273553#2,veh_passenger,542.0
-405382146#0->40035606#2,veh_passenger,504.0
-437445539#1->40035606#1,bus_bus,308.0
1298335702->-515040940#0,bus_bus,252.0
515136605->50323229#11,veh_passenger,362.0
238219446#0->-509646056,veh_passenger,258.0
1290439818->178699051#1,veh_passenger,77.0
1067852461->-1255099069,veh_passenger,76.0
39920505#12->1067928307#2,bus_bus,1444.0
654297635#1->12090453#0,veh_passenger,402.0
11635146#0->488788633#0,veh_passenger,382.0
39920505#0->654297635#0,veh_passenger,318.0
178441748#0->-10628442#3,veh_passenger,363.0
509646059->-40138239#1,truck_truck,325.0
-1327579142->-1214520076,veh_passenger,315.0
1278784167#0->1074409255#0,veh_passenger,326.0
1100626087->39921025#6,veh_passenger,785.0
1068434205->-50323229#10,veh_passenger,526.0
687878722#0->40035606#2,veh_passenger,446.0
509524271->-1255099069,bus_bus,468.0
437445541#1->515130028#1-AddedOnRampEdge,veh_passenger,184.0
509646144->511187808#2,veh_passenger,157.0
-169562956->474143552#4,veh_passenger,290.0
-50323229#14->-488788633#0,veh_passenger,535.0
10748045#2->509524225,veh_passenger,1032.0
-39366819#1->-10628442#0,veh_passenger,230.0
1214520074#5->-12247568#1,truck_truck,141.0
24576922#0->40138633#2,veh_passenger,328.0
11635095->666886085#1,veh_passenger,256.0
437445540->-40035904#1,veh_passenger,392.0
-24576913#0->-14924729#3,veh_passenger,1501.0
47087993#3->511404880#0,veh_passenger,429.0
-428730807->488788626#3,veh_passenger,202.0
47087366#0->1254816452,veh_passenger,314.0
-1068144844->39921025#8,veh_passenger,359.0
178699054->178702239#0,veh_passenger,270.0
169562956->40138941#1,veh_passenger,434.0
1322916760#1->169562956,veh_passenger,315.0
1214520071->39920593#4,veh_passenger,324.0
-147711065#1->511409188#0,veh_passenger,793.0
654297637#1->1068144845#2,veh_passenger,299.0
178702258#0->1125986378#1,veh_passenger,192.0
-142741729#1->1214520074#1,bus_bus,344.0
450616334#0->511409187,veh_passenger,2239.0
-515126384->509646057#0,bus_bus,176.0
-449565665#2->-1068144849#0,bus_bus,717.0
-10628442#0->-654297632#2,veh_passenger,197.0
1125986375#0->1068144845#3,veh_passenger,176.0
1234244925#0->-147711065#2,veh_passenger,519.0
240666072#0->1222181935,veh_passenger,138.0
1074409255#0->-856175964,veh_passenger,1947.0
1235501861#2->475044040#3,bus_bus,153.0
-39838691#8->428730813#1,veh_passenger,217.0
24576922#2->1332638391#0,bus_bus,2043.0
-40138633#1->687878725,veh_passenger,597.0
-83428923#1->1211151635#1,veh_passenger,517.0
24576913#0->666886081,veh_passenger,1986.0
47087993#6->1125986379#1,veh_passenger,189.0
1254633077#0->509646057#0,veh_passenger,285.0
24577522#0->515136607,veh_passenger,219.0
40140141#1->-178723097#0,veh_passenger,1179.0
-900279886->474143552#0,truck_truck,227.0
-39838751#1->1211151640,veh_passenger,479.0
-50323229#0->449565665#3,veh_passenger,740.0
475044040#0->178702248,veh_passenger,574.0
1323097580#0->1323097580#0,veh_passenger,7.0
1068434203->1235501861#2,veh_passenger,337.0
-488788630#1->-428730813#3,veh_passenger,50.0
-1204070283#1->654297629#2,veh_passenger,856.0
178699049->178583153-AddedOnRampEdge,veh_passenger,275.0
14924729#2->509524224,veh_passenger,122.0
1335304374->-1131969257,bus_bus,415.0
-654297637#2->39838657#1,veh_passenger,948.0
-1125986406#0->967985513#2,veh_passenger,165.0
-1125986386->511187808#3,veh_passenger,1663.0
-1237953494->1125986406#0,veh_passenger,213.0
511187808#3->-39920593#0,veh_passenger,355.0
83428923#1->564273553#2,truck_truck,808.0
1327579142->1074409232#1,veh_passenger,452.0
1260481154->-40297715#3,veh_passenger,252.0
1324405519->1125986373#3,veh_passenger,232.0
515130028#0->1125986375#1,veh_passenger,205.0
413789558#0->1064476624,veh_passenger,294.0
-40138239#3->142741729#1,veh_passenger,263.0
1068074793->-1326094888,veh_passenger,618.0
-1125986379#0->-474143552#4,veh_passenger,225.0
1292568612->13909444#7,veh_passenger,308.0
10628430->47087366#2,veh_passenger,2060.0
1272548721->1234244925#1,truck_truck,240.0
654530820#0->39920593#2,veh_passenger,286.0
39921025#5->521704036,veh_passenger,615.0
-1335304386#1->413789558#1,veh_passenger,508.0
33683346#2->509646057#2,veh_passenger,420.0
50323229#9->-451728952#1,veh_passenger,573.0
1068144845#4->24577455#2,veh_passenger,513.0
1297720376#1->1273251151,veh_passenger,293.0
1125986378#0->40297647#2,veh_passenger,199.0
-1273251152->-1068144845#3,veh_passenger,445.0
-40138633#1->687878725,bus_bus,623.0
-33683346#0->1326193809,veh_passenger,65.0
1421367508->666886084#1,veh_passenger,870.0
1214520073#1->1337646275,veh_passenger,401.0
68574202->9832326#1,truck_truck,213.0
39920505#8->1125986379#0,veh_passenger,293.0
515123438->428730793#1,bus_bus,221.0
-515123442#4->39838657#0,bus_bus,104.0
39920550#2->-900279886,veh_passenger,132.0
40138239#1->1324405519,bus_bus,287.0
33683458#2->-654297636,bus_bus,59.0
1326193810->-488788633#0,truck_truck,720.0
-1125986379#0->238219468,veh_passenger,224.0
1231065644->-40035325#2,veh_passenger,127.0
83428923#0->428730818#2,veh_passenger,403.0
-1278784167#1->39920505#2,veh_passenger,286.0
-422842976->72157792,veh_passenger,208.0
39920222->1421564739,veh_passenger,687.0
-1125986375#1->238219446#1,veh_passenger,231.0
475044040#1->428730793#0,veh_passenger,743.0
-50323229#0->1332638391#0,veh_passenger,416.0
1118804257->511409188#0,veh_passenger,335.0
-50323229#3->47157282#1,veh_passenger,512.0
488788633#2->40297715#3,veh_passenger,307.0
178702253->9374529#1,veh_passenger,1760.0
-449565665#2->1260485930#1,truck_truck,1754.0
985133430->509646052,truck_truck,1155.0
1368740247-AddedOffRampEdge->-1074771160,veh_passenger,564.0
178441748#1->-8887999#2,veh_passenger,579.0
50323229#9->-8887999#2,veh_passenger,400.0
1272337500->24621218#4,veh_passenger,221.0
474143552#0->1201484855,veh_passenger,160.0
-39838984#1->-40138239#0,veh_passenger,381.0
-39838657#3->39920550#5,veh_passenger,705.0
39920505#5->9704194#3,bus_bus,532.0
-224146621->-47267007#2,veh_passenger,233.0
39920550#5->1064476618#0,veh_passenger,289.0
-40109290#3->39838751#0,veh_passenger,338.0
-488788629->-40109290#1,veh_passenger,362.0
-1254633077#1->-50323229#14,veh_passenger,13.0
-1260485931#1->564273553#4,veh_passenger,924.0
39920550#7->510107701,veh_passenger,583.0
-1068144845#2->40297715#2,veh_passenger,343.0
47087993#6->39920550#0,veh_passenger,245.0
1068434202->1125986377#1,veh_passenger,153.0
488788629->39838520#0,veh_passenger,595.0
-33683346#1->-10628442#3,veh_passenger,189.0
142741729#1->11635146#0,veh_passenger,494.0
1260485931#0->39838520#3,veh_passenger,778.0
-1332638391#1->-39921531,veh_passenger,74.0
1074771160->-1332638368#0,veh_passenger,2497.0
-1326094888->1260485931#0,veh_passenger,376.0
-142741729#1->39838657#0,veh_passenger,806.0
39838691#9->1214520078,veh_passenger,2387.0
40138633#1->-40109290#1,veh_passenger,126.0
39920505#7->509524271,veh_passenger,543.0
422842976->511187810,veh_passenger,171.0
-654297633->1064476620#0,bus_bus,186.0
-449565665#0->40140141#10,veh_passenger,263.0
1074409255#0->1125986375#1,veh_passenger,1245.0
40297647#0->10749498,veh_passenger,397.0
1260485929#3->-521705694#1,bus_bus,440.0
-40036009#1->39920550#11,veh_passenger,241.0
50323229#6->-1068144847,veh_passenger,484.0
39920505#9->40036062#0,veh_passenger,258.0
-50323229#14->40035325#1,bus_bus,90.0
513082627->1222703384#0,veh_passenger,293.0
10628442#2->40035325#2,veh_passenger,236.0
654297636->50323226,veh_passenger,117.0
-50323229#14->437445541#0,veh_passenger,830.0
24577455#2->437445542,veh_passenger,337.0
14924729#3->1131969257,veh_passenger,360.0
-687878722#2->1068144846#0,veh_passenger,247.0
-654297629#1->-1015424648,veh_passenger,133.0
515130027->147711065#1,veh_passenger,618.0
-687878722#2->511187810,veh_passenger,296.0
47224972#1->1118804256#0,veh_passenger,132.0
71269779->-39920593#5,veh_passenger,1063.0
761486028#1->-10628442#0,veh_passenger,227.0
50323229#0->515126385#1,veh_passenger,432.0
-169562956->-1260485931#0,veh_passenger,103.0
511187808#4->1064398309#1,veh_passenger,392.0
-1297720376#0->-1125986375#0,veh_passenger,225.0
-1335304386#0->-39838691#7,veh_passenger,408.0
39920550#2->439836130#0-AddedOffRampEdge,veh_passenger,302.0
-1260485930#1->-730912750,bus_bus,398.0
-1222703383->-83563455,veh_passenger,602.0
1260481155->40138633#0,veh_passenger,348.0
-40139504#1->509524226,veh_passenger,594.0
178583167#1->40138239#1,veh_passenger,343.0
49224804#0->-413789558#1,veh_passenger,599.0
-856175964->1222703382,veh_passenger,192.0
451728952#3->40138239#1,veh_passenger,495.0
730912750->10628442#3,veh_passenger,187.0
474143552#0->240666072#1,veh_passenger,474.0
-47267007#2->39920550#7,veh_passenger,300.0
12090453#1->-47087366#2,bus_bus,174.0
-1222703384#1->24577455#2,truck_truck,120.0
515124965#1->511409188#1,veh_passenger,36.0
1323097575#3->-521705694#0,veh_passenger,524.0
83428923#1->240666072#2,truck_truck,371.0
47087992#3->460316444,veh_passenger,211.0
238219446#1->666886084#1,bus_bus,870.0
-40036062#1->9833223,veh_passenger,322.0
-1260485929#0->-1332638368#1,veh_passenger,307.0
1207401652#0->968332513#1,veh_passenger,384.0
488788626#1->1064476620#0,veh_passenger,359.0
178699051#0->-40140017#2,veh_passenger,1068.0
147711065#1->-39838691#10,bus_bus,427.0
40035325#2->-40140017#1,veh_passenger,72.0
1290439817#1->24577522#2,veh_passenger,263.0
1211151640->515130026#0,bus_bus,211.0
538432101->238219472#3,veh_passenger,327.0
654297637#1->40035606#3,veh_passenger,210.0
1214520071->24577522#1,veh_passenger,386.0
143546557->428730818#3,veh_passenger,382.0
39921025#3->39920684#0,veh_passenger,174.0
39366819#0->-838061038,veh_passenger,84.0
-40109290#4->-488788633#1,veh_passenger,526.0
521701857->1100626103#0,veh_passenger,357.0
1235754993#1->1201484855,veh_passenger,33.0
511405572->-474143552#4,veh_passenger,228.0
515123442#1->10250021#3,veh_passenger,257.0
-169562956->521708587#1,veh_passenger,212.0
513082623->490474063#8,veh_passenger,360.0
1337646271#0->1214520071,veh_passenger,169.0
515136603->1337115429,veh_passenger,278.0
178702253->40035606#0,bus_bus,243.0
-39921672->72157794,veh_passenger,95.0
11635067->511187809,veh_passenger,136.0
39921025#0->50323229#0,veh_passenger,345.0
-474143552#0->-654297637#0,veh_passenger,316.0
1337646271#1->511187808#4,truck_truck,233.0
-40036009#1->1067928307#2,truck_truck,714.0
-39838691#2->240666069#1,veh_passenger,151.0
238219446#0->40115810#0,veh_passenger,429.0
1323097577->178583148#2,veh_passenger,241.0
-511409187->1207401652#2,veh_passenger,561.0
-1125986386->-401226926#0,veh_passenger,2193.0
-1214520076->488788626#2,veh_passenger,262.0
1323097580#1->39838657#1,veh_passenger,313.0
33683346#2->-451728952#3,veh_passenger,509.0
11631594#1->178702239#0,veh_passenger,705.0
-511187807->-1338361263,veh_passenger,197.0
142741729#1->40297715#3,veh_passenger,176.0
985133430->1323097575#0,veh_passenger,1251.0
-654297635#1->-1332638391#2,veh_passenger,467.0
40297715#2->39920593#5,veh_passenger,29.0
1332638391#1->968332513#1,veh_passenger,351.0
-40138633#1->490474063#0,veh_passenger,94.0
1335304371->9704194#0,veh_passenger,372.0
451728952#4->10628430,veh_passenger,2171.0
-47224972#1->428730818#1,veh_passenger,442.0
240666069#3->1068434258,veh_passenger,313.0
178702250->232920697,veh_passenger,212.0
