routeKey,class,TT_freeflow
-10628429->-1068916335|n=9|h=9dda19fb4b,truck_truck,2968.0
-10628429->-1222703384#1|n=9|h=1a9ddb8982,veh_passenger,7835.0
-10628429->-1226645410|n=25|h=87bfb4d880,bus_bus,929.0
-10628429->-161086369#1|n=18|h=83c0b01df6,bike_bicycle,10752.0
-10628429->-40035904#0|n=19|h=ca87367882,bus_bus,9038.0
-10628429->-515123442#4|n=23|h=307b259c76,bus_bus,3325.0
-10628429->-654530820#0|n=37|h=5408676b4d,veh_passenger,15319.0
-10628429->1068434257|n=11|h=c88201641f,veh_passenger,1399.0
-10628429->1074771170|n=24|h=75c5d59ed5,veh_passenger,4372.0
-10628429->1204070539|n=29|h=153d294793,bus_bus,3965.0
-10628429->1235501862|n=14|h=12f089a06f,veh_passenger,2970.0
-10628429->1335304371|n=14|h=77d7960c03,veh_passenger,7480.0
-10628429->13909444#6|n=22|h=2cf5ed42f1,veh_passenger,8769.0
-10628429->238219441#2|n=11|h=cb49e54590,motorcycle_motorcycle,10051.0
-10628429->240666069#1|n=31|h=acbb234925,truck_truck,16906.0
-10628429->33683346#1|n=23|h=79fc9bdf2c,bus_bus,10150.0
-10628429->40140141#5|n=15|h=5c7e8f7ad9,bus_bus,6146.0
-10628429->437445539#1|n=36|h=282ab049bf,veh_passenger,15867.0
-10628429->499566574#2|n=15|h=9191056909,veh_passenger,2738.0
-10628429->515123442#2|n=14|h=c3a66f5e03,veh_passenger,5676.0
-10628429->515126385#1|n=19|h=e1184d38c7,veh_passenger,4997.0
-10628429->521705694#1|n=19|h=00187bab99,veh_passenger,10469.0
-10628429->900287035|n=25|h=71eceb23cb,bus_bus,4574.0
-10628429->967993112#1|n=15|h=9ed436437a,veh_passenger,6942.0
-10628430->-654297629#4|n=17|h=c1a03fff70,veh_passenger,5237.0
-10628430->511404880#0|n=11|h=a733a66bc3,veh_passenger,5432.0
-10628430->515138054|n=28|h=d58ce74eaa,veh_passenger,16835.0
-10628430->761486028#1|n=20|h=64c88510d5,motorcycle_motorcycle,21961.0
-10628442#0->-1125986375#0|n=5|h=e625d4b296,motorcycle_motorcycle,3049.0
-10628442#0->-1297720368|n=8|h=d0d3baa68b,veh_passenger,1574.0
-10628442#0->-33683458#1|n=22|h=3164934e2d,bus_bus,1767.0
-10628442#0->-39838691#3|n=31|h=039c815045,truck_truck,3648.0
-10628442#0->-40035992|n=20|h=f672a0aec1,veh_passenger,8596.0
-10628442#0->-40140017#1|n=14|h=8e3779c6db,bike_bicycle,2399.0
-10628442#0->-437445540|n=37|h=3e8b67749f,veh_passenger,17470.0
-10628442#0->-50323229#9|n=36|h=61476d03e6,veh_passenger,6032.0
-10628442#0->-515040937|n=19|h=eeebdeb4a8,bus_bus,3493.0
-10628442#0->-515126385#2|n=28|h=5bd4694112,bus_bus,1732.0
-10628442#0->-654297629#4|n=32|h=ba67738d71,veh_passenger,6937.0
-10628442#0->10629474#1|n=13|h=5b1915c13a,motorcycle_motorcycle,7685.0
-10628442#0->1068434201|n=25|h=6821586402,truck_truck,2467.0
-10628442#0->1204070283#0|n=14|h=9f9877639a,motorcycle_motorcycle,4795.0
-10628442#0->1211151640|n=23|h=bb71a31aa0,bus_bus,6780.0
-10628442#0->1214520074#3|n=20|h=ce0f289694,veh_passenger,3819.0
-10628442#0->1260481150|n=26|h=84b7f27efd,motorcycle_motorcycle,3758.0
-10628442#0->1278784167#1|n=14|h=1ab359feac,motorcycle_motorcycle,4924.0
-10628442#0->15420801#3|n=13|h=de0a558718,veh_passenger,9605.0
-10628442#0->178583148#2|n=22|h=2b66289e7c,veh_passenger,3179.0
-10628442#0->39838984#1|n=14|h=a89bbb9196,motorcycle_motorcycle,16409.0
-10628442#0->39920593#4|n=20|h=b1d32bfdb2,motorcycle_motorcycle,15301.0
-10628442#0->39920593#4|n=20|h=b1d32bfdb2,veh_passenger,5486.0
-10628442#0->40036009#1|n=31|h=bfe77b7a99,motorcycle_motorcycle,22738.0
-10628442#0->40138633#2|n=33|h=0419188d1a,veh_passenger,6840.0
-10628442#0->40140141#5|n=15|h=5a46025eec,bus_bus,1116.0
-10628442#0->437445539#1|n=39|h=7391969766,truck_truck,2442.0
-10628442#0->509524270|n=13|h=208d11d6a3,veh_passenger,1322.0
-10628442#0->513087670|n=21|h=468608f12f,veh_passenger,10896.0
-10628442#0->515126302|n=26|h=785e469bab,bus_bus,3890.0
-10628442#0->564273553#3|n=31|h=d62046c79f,bus_bus,6398.0
-10628442#0->71269779|n=22|h=ee35a64565,veh_passenger,4077.0
-10628442#0->967985512|n=22|h=7d79346547,veh_passenger,34557.0
-10628442#1->-10628442#1|n=1|h=123dde4659,bike_bicycle,7.0
-10628442#1->-1222703383|n=16|h=28a5c6826d,motorcycle_motorcycle,14694.0
-10628442#1->-1222703384#0|n=15|h=af048b4a33,motorcycle_motorcycle,17212.0
-10628442#1->-1260485929#0|n=4|h=fb7edfe096,motorcycle_motorcycle,75.0
-10628442#1->-1335304373#1|n=17|h=f96645a7b4,veh_passenger,3090.0
-10628442#1->-39920593#2|n=20|h=7b5ba03689,motorcycle_motorcycle,36138.0
-10628442#1->10628430|n=16|h=d8cfc4464c,veh_passenger,1034.0
-10628442#1->1125986379#1|n=10|h=21f799a807,motorcycle_motorcycle,3566.0
-10628442#1->1211151640|n=24|h=a315b7b793,veh_passenger,7211.0
-10628442#1->1254633078#1|n=25|h=1141a0419e,veh_passenger,2337.0
-10628442#1->1272337501|n=22|h=34047a971d,veh_passenger,1960.0
-10628442#1->1335304373#0|n=17|h=70992553c6,truck_truck,1243.0
-10628442#1->1337646270|n=26|h=3e58cb64a4,veh_passenger,13235.0
-10628442#1->14924729#3|n=15|h=5795c5237b,veh_passenger,2625.0
-10628442#1->15420801#3|n=14|h=6e58063bbd,truck_truck,13263.0
-10628442#1->238219441#0|n=14|h=b0589c10f9,motorcycle_motorcycle,12323.0
-10628442#1->39838630#3|n=20|h=feb78ac613,bus_bus,2676.0
-10628442#1->39838691#1|n=25|h=c508fc42b6,veh_passenger,10310.0
-10628442#1->40036062#0|n=25|h=2db556248d,motorcycle_motorcycle,5116.0
-10628442#1->488788626#1|n=17|h=c99074623d,motorcycle_motorcycle,11611.0
-10628442#1->509524270|n=14|h=7e78a63087,veh_passenger,889.0
-10628442#1->509524271|n=15|h=ced3374d1b,veh_passenger,972.0
-10628442#1->513087668|n=14|h=361454caf5,veh_passenger,1247.0
-10628442#1->71269779|n=23|h=4794b2c195,veh_passenger,1910.0
-10628442#1->740595931|n=2|h=f4590521aa,bike_bicycle,11.0
-10628442#1->900399275|n=36|h=18f952c820,bus_bus,1528.0
-10628442#2->-1074409256#0|n=21|h=63f4f9dc50,motorcycle_motorcycle,7557.0
-10628442#2->-1211978028#0|n=35|h=bf0aa7ab83,bike_bicycle,26322.0
-10628442#2->-1260485929#3|n=5|h=2f882cf6c4,motorcycle_motorcycle,626.0
-10628442#2->-39838691#9|n=25|h=145813f8c8,bus_bus,1103.0
-10628442#2->-39920593#3|n=19|h=0812a7c281,veh_passenger,1615.0
-10628442#2->-40035992|n=19|h=e3029c9bfe,veh_passenger,4654.0
-10628442#2->-511404876#3|n=15|h=5eab9c0572,bike_bicycle,8689.0
-10628442#2->-654530820#1|n=40|h=bc5623b378,bus_bus,7876.0
-10628442#2->1214520070|n=16|h=753c618e33,veh_passenger,846.0
-10628442#2->1214520074#6|n=24|h=582862d523,veh_passenger,1545.0
-10628442#2->39838630#1|n=14|h=325c6a005f,veh_passenger,10521.0
-10628442#2->449565665#1|n=24|h=c98f6c92bf,bus_bus,6195.0
-10628442#2->460316444|n=42|h=9d124d4dba,veh_passenger,4695.0
-10628442#2->47053612|n=24|h=b031a08e27,veh_passenger,1729.0
-10628442#2->47087993#1|n=23|h=4e7948a82e,bus_bus,6942.0
-10628442#2->47087993#3|n=25|h=05ebb4e789,veh_passenger,3706.0
-10628442#2->479863106#0|n=5|h=608020c508,veh_passenger,366.0
-10628442#2->488788626#2|n=16|h=81aea17047,veh_passenger,1233.0
-10628442#2->50323229#3|n=44|h=c021ed62b6,motorcycle_motorcycle,8956.0
-10628442#2->511187811|n=13|h=1c68badf9c,veh_passenger,3676.0
-10628442#2->515123439|n=26|h=94f3a21b3e,veh_passenger,12901.0
-10628442#2->654297628|n=19|h=f8d6235b53,veh_passenger,11504.0
-10628442#2->687878722#0|n=32|h=e978002a01,bus_bus,3710.0
-10628442#3->-10628442#3|n=1|h=4e1c90c7d5,bike_bicycle,17.0
-10628442#3->-10628442#3|n=1|h=4e1c90c7d5,truck_truck,12.0
-10628442#3->-1068434202|n=11|h=91e38473c8,motorcycle_motorcycle,5896.0
-10628442#3->-1125986377#1|n=5|h=2883b17352,motorcycle_motorcycle,818.0
-10628442#3->-238219441#0|n=7|h=876b355276,veh_passenger,2547.0
-10628442#3->-50323229#11|n=31|h=e58fa10256,veh_passenger,14794.0
-10628442#3->-50323229#13|n=30|h=d1c71aee24,veh_passenger,6903.0
-10628442#3->-511409188#0|n=11|h=2a4ed0a3ff,bus_bus,2560.0
-10628442#3->-666886081|n=26|h=a96cda0e5b,bus_bus,1877.0
-10628442#3->-8887999#1|n=14|h=31011b3fcf,veh_passenger,2983.0
-10628442#3->1068144845#4|n=23|h=eb60e46550,veh_passenger,4617.0
-10628442#3->1125986373#3|n=8|h=3962a85c95,motorcycle_motorcycle,5091.0
-10628442#3->116783901#1|n=24|h=926434e84e,bike_bicycle,3256.0
-10628442#3->1214520074#1|n=19|h=4a174f22cf,veh_passenger,1140.0
-10628442#3->12247569|n=31|h=ff79a541fe,truck_truck,1466.0
-10628442#3->1235501861#2|n=18|h=600406f5f2,veh_passenger,5785.0
-10628442#3->1421564739|n=50|h=f385848880,truck_truck,7180.0
-10628442#3->24577522#1|n=17|h=04120ef143,motorcycle_motorcycle,28941.0
-10628442#3->33683346#3|n=24|h=99e7391a09,bus_bus,4950.0
-10628442#3->39920505#7|n=20|h=0356736944,veh_passenger,2504.0
-10628442#3->39921531|n=10|h=3bdad81507,veh_passenger,8087.0
-10628442#3->40036009#0|n=27|h=aabfb3ad13,bus_bus,3857.0
-10628442#3->40036009#2|n=29|h=67fd5c3595,motorcycle_motorcycle,6541.0
-10628442#3->47267010|n=36|h=1910e8c4ab,bus_bus,1706.0
-10628442#3->509524271|n=15|h=be91ff0d11,veh_passenger,1173.0
-10628442#3->511187811|n=13|h=105e66b86e,veh_passenger,1034.0
-10628442#3->515040937|n=11|h=6b04ba7561,veh_passenger,1585.0
-10628442#3->515124965#1|n=21|h=06abb77c1c,veh_passenger,5739.0
-10628442#3->515124965#2|n=22|h=e4650f9a33,veh_passenger,6547.0
-10628442#3->515130028#1|n=30|h=5121132c46,bus_bus,7546.0
-10628442#3->521704036|n=33|h=8211c31a47,veh_passenger,7912.0
-10628442#3->9833223|n=29|h=3c9ae2e44d,veh_passenger,5136.0
-10628444#0->-40035904#0|n=16|h=8639285455,bus_bus,9336.0
-10628444#0->-40036062#1|n=18|h=daa126fd4e,veh_passenger,11776.0
-10628444#0->-474143552#6|n=11|h=eb20d4fb02,motorcycle_motorcycle,9105.0
-10628444#0->-513272949|n=9|h=6980d946ea,veh_passenger,6066.0
-10628444#0->39838691#1|n=25|h=1df36b9a62,motorcycle_motorcycle,32530.0
-10628444#0->428730818#0|n=40|h=6f38dd4509,veh_passenger,25498.0
-10628444#0->515126384|n=27|h=53eb4c5f67,veh_passenger,10831.0
-10628444#0->515130025|n=31|h=ca2f3431eb,veh_passenger,14045.0
-10628444#0->666886081|n=21|h=ffdf6d16f4,veh_passenger,13919.0
-10629474#0->-10629474#0|n=1|h=e896325bb1,bike_bicycle,915.0
-10629474#0->-1068144845#2|n=31|h=4100dba002,veh_passenger,15302.0
-10629474#0->-1332638368#1|n=25|h=76af31a5a2,truck_truck,4030.0
